date and time,temperature,humidity,wind speed,cloud cover,amount of precipitation
23.07.2024 18:00,32.6,69,2,70 – 80%,
23.07.2024 21:00,1.3,92,17,25%,
24.07.2024 00:00,12.2,50,8,70 – 80%,
24.07.2024 03:00,26.1,74,13,0%,2.0
24.07.2024 06:00,11.2,76,16,70 – 80%,
24.07.2024 09:00,16.5,81,13,70 – 80%,Trace of precipitation
24.07.2024 12:00,1.4,52,3,25%,
24.07.2024 15:00,16.3,75,4,50%,2.0
24.07.2024 18:00,10.1,95,16,70 – 80%,
24.07.2024 21:00,21.9,52,1,70 – 80%,
25.07.2024 00:00,23.9,51,4,0%,0.5
25.07.2024 03:00,37.9,76,3,0%,
25.07.2024 06:00,17.8,49,3,0%,4.0
25.07.2024 09:00,15.3,99,5,100%,
25.07.2024 12:00,13.9,95,19,70 – 80%,
25.07.2024 15:00,8.5,48,12,0%,3.0
25.07.2024 18:00,15.4,91,4,25%,
25.07.2024 21:00,9.0,46,6,100%,7.0
26.07.2024 00:00,13.7,41,19,50%,
26.07.2024 03:00,25.2,93,0,70 – 80%,1.0
26.07.2024 06:00,1.9,95,13,70 – 80%,
26.07.2024 09:00,23.4,99,3,25%,
26.07.2024 12:00,25.2,62,16,50%,
26.07.2024 15:00,10.8,78,13,50%,
26.07.2024 18:00,-9.2,79,15,100%,
26.07.2024 21:00,5.9,78,13,70 – 80%,0.5
27.07.2024 00:00,25.0,60,15,0%,5.0
27.07.2024 03:00,11.8,62,19,25%,
27.07.2024 06:00,2.0,68,7,25%,
27.07.2024 09:00,7.0,53,2,25%,
27.07.2024 12:00,20.4,65,18,25%,
27.07.2024 15:00,17.5,90,0,0%,
27.07.2024 18:00,9.6,44,1,0%,
27.07.2024 21:00,8.3,94,14,100%,4.0
28.07.2024 00:00,8.1,70,9,70 – 80%,0.3
28.07.2024 03:00,2.8,64,17,0%,
28.07.2024 06:00,28.2,70,13,100%,
28.07.2024 09:00,8.8,89,16,50%,4.0
28.07.2024 12:00,24.2,59,12,70 – 80%,
28.07.2024 15:00,27.2,83,0,0%,0.3
28.07.2024 18:00,22.0,94,4,50%,0.5
28.07.2024 21:00,7.7,56,12,100%,
29.07.2024 00:00,16.0,84,13,0%,
29.07.2024 03:00,11.8,41,2,0%,0.3
29.07.2024 06:00,3.0,64,14,50%,0.8
29.07.2024 09:00,15.2,52,18,0%,
29.07.2024 12:00,0.2,97,16,25%,1.0
29.07.2024 15:00,23.9,78,2,0%,
29.07.2024 18:00,7.4,67,15,70 – 80%,
29.07.2024 21:00,14.0,81,13,50%,0.3
30.07.2024 00:00,14.8,94,11,70 – 80%,0.3
30.07.2024 03:00,9.4,45,11,100%,2.0
30.07.2024 06:00,17.9,42,10,70 – 80%,2.0
30.07.2024 09:00,7.3,97,16,25%,
30.07.2024 12:00,20.7,74,7,25%,
30.07.2024 15:00,-1.5,57,16,70 – 80%,
30.07.2024 18:00,13.3,50,19,100%,
30.07.2024 21:00,31.4,93,10,0%,0.3
31.07.2024 00:00,2.0,59,1,25%,
31.07.2024 03:00,5.2,44,9,70 – 80%,0.3
31.07.2024 06:00,17.1,58,9,70 – 80%,Trace of precipitation
31.07.2024 09:00,13.8,61,10,70 – 80%,
31.07.2024 12:00,15.5,98,5,0%,
31.07.2024 15:00,16.9,99,3,50%,0.3
31.07.2024 18:00,18.3,58,11,100%,2.0
31.07.2024 21:00,23.1,86,10,50%,0.3
01.08.2024 00:00,16.1,55,12,100%,
01.08.2024 03:00,9.6,63,4,100%,
01.08.2024 06:00,18.7,80,5,70 – 80%,
01.08.2024 09:00,31.0,43,0,25%,
01.08.2024 12:00,10.7,54,5,70 – 80%,4.0
01.08.2024 15:00,2.3,64,17,0%,2.0
01.08.2024 18:00,23.1,83,8,100%,
01.08.2024 21:00,10.8,94,14,25%,
02.08.2024 00:00,-9.7,74,7,100%,
02.08.2024 03:00,20.5,94,18,100%,3.0
02.08.2024 06:00,6.6,53,15,70 – 80%,
02.08.2024 09:00,11.1,88,5,25%,9.0
02.08.2024 12:00,15.3,58,5,25%,
02.08.2024 15:00,13.9,77,2,100%,2.0
02.08.2024 18:00,19.1,75,9,25%,
02.08.2024 21:00,7.6,46,0,25%,
03.08.2024 00:00,17.1,69,13,70 – 80%,0.5
03.08.2024 03:00,9.4,58,3,50%,
03.08.2024 06:00,19.4,88,11,0%,
03.08.2024 09:00,18.2,64,5,50%,
03.08.2024 12:00,2.6,55,10,25%,
03.08.2024 15:00,22.9,86,11,100%,
03.08.2024 18:00,6.6,93,9,0%,1.0
03.08.2024 21:00,20.1,79,17,0%,13.0
04.08.2024 00:00,15.7,90,6,100%,
04.08.2024 03:00,30.4,47,6,0%,
04.08.2024 06:00,9.8,57,10,100%,
04.08.2024 09:00,8.5,67,3,0%,
04.08.2024 12:00,11.8,55,19,50%,
04.08.2024 15:00,9.0,91,0,0%,Trace of precipitation
04.08.2024 18:00,20.0,58,12,70 – 80%,
04.08.2024 21:00,-4.2,81,17,100%,
05.08.2024 00:00,1.5,56,8,0%,2.0
05.08.2024 03:00,1.3,84,8,100%,11.0
05.08.2024 06:00,21.5,52,8,70 – 80%,Trace of precipitation
05.08.2024 09:00,29.1,46,9,0%,Trace of precipitation
05.08.2024 12:00,11.0,66,1,0%,1.0
05.08.2024 15:00,10.3,49,5,70 – 80%,
05.08.2024 18:00,12.7,73,14,70 – 80%,
05.08.2024 21:00,23.6,75,2,70 – 80%,
06.08.2024 00:00,2.7,64,10,100%,22.0
06.08.2024 03:00,14.4,45,5,70 – 80%,0.8
06.08.2024 06:00,21.8,63,2,100%,
06.08.2024 09:00,17.0,57,10,50%,0.3
06.08.2024 12:00,13.9,62,14,0%,6.0
06.08.2024 15:00,22.0,45,12,0%,4.0
06.08.2024 18:00,-15.0,68,19,25%,12.0
06.08.2024 21:00,18.8,64,9,50%,5.0
07.08.2024 00:00,5.5,94,5,70 – 80%,
07.08.2024 03:00,-6.3,56,14,70 – 80%,
07.08.2024 06:00,17.1,85,17,50%,
07.08.2024 09:00,25.7,63,17,70 – 80%,
07.08.2024 12:00,10.6,50,6,25%,
07.08.2024 15:00,21.5,65,14,100%,Trace of precipitation
07.08.2024 18:00,28.1,90,17,0%,0.5
07.08.2024 21:00,25.1,73,17,50%,0.5
08.08.2024 00:00,28.4,67,19,0%,
08.08.2024 03:00,19.4,42,8,100%,
08.08.2024 06:00,12.8,50,1,50%,
08.08.2024 09:00,-4.0,77,7,100%,
08.08.2024 12:00,9.5,53,19,70 – 80%,
08.08.2024 15:00,3.6,90,1,70 – 80%,
08.08.2024 18:00,33.7,65,10,70 – 80%,
08.08.2024 21:00,10.2,87,6,100%,2.0
09.08.2024 00:00,13.2,60,5,100%,
09.08.2024 03:00,17.5,93,9,100%,4.0
09.08.2024 06:00,12.4,95,4,0%,
09.08.2024 09:00,29.0,78,10,100%,3.0
09.08.2024 12:00,5.8,69,0,70 – 80%,
09.08.2024 15:00,13.9,98,1,25%,
09.08.2024 18:00,4.6,47,0,100%,
09.08.2024 21:00,-1.2,90,18,25%,18.0
10.08.2024 00:00,5.9,59,1,70 – 80%,
10.08.2024 03:00,11.6,87,19,100%,
10.08.2024 06:00,7.7,71,3,0%,5.0
10.08.2024 09:00,5.1,61,11,0%,
10.08.2024 12:00,-2.1,98,19,25%,
10.08.2024 15:00,11.2,46,17,0%,
10.08.2024 18:00,-3.0,48,0,0%,4.0
10.08.2024 21:00,19.6,84,0,0%,
11.08.2024 00:00,12.8,40,13,70 – 80%,
11.08.2024 03:00,-2.6,68,3,0%,
11.08.2024 06:00,8.9,47,4,50%,
11.08.2024 09:00,4.5,95,10,100%,5.0
11.08.2024 12:00,15.2,93,12,0%,
11.08.2024 15:00,25.4,43,15,0%,
11.08.2024 18:00,-6.8,74,12,0%,
11.08.2024 21:00,13.2,98,1,50%,
12.08.2024 00:00,10.4,42,15,0%,
12.08.2024 03:00,18.7,93,5,0%,
12.08.2024 06:00,14.1,84,13,100%,
12.08.2024 09:00,4.5,79,0,50%,7.0
12.08.2024 12:00,8.8,46,16,50%,
12.08.2024 15:00,4.0,66,10,0%,
12.08.2024 18:00,22.8,40,18,50%,
12.08.2024 21:00,12.2,66,2,25%,
13.08.2024 00:00,31.0,55,10,50%,Trace of precipitation
13.08.2024 03:00,11.4,77,4,50%,
13.08.2024 06:00,4.9,46,16,50%,
13.08.2024 09:00,-3.1,83,6,70 – 80%,6.0
13.08.2024 12:00,-6.0,62,9,70 – 80%,
13.08.2024 15:00,-3.8,80,10,70 – 80%,
13.08.2024 18:00,14.7,98,2,50%,
13.08.2024 21:00,17.1,50,19,25%,
14.08.2024 00:00,-3.8,81,9,50%,5.0
14.08.2024 03:00,21.0,92,9,0%,
14.08.2024 06:00,7.2,72,13,25%,
14.08.2024 09:00,13.5,89,11,70 – 80%,
14.08.2024 12:00,28.1,75,14,100%,
14.08.2024 15:00,21.0,76,9,25%,6.0
14.08.2024 18:00,9.3,80,9,70 – 80%,
14.08.2024 21:00,3.1,98,18,25%,1.0
15.08.2024 00:00,-9.5,56,0,25%,
15.08.2024 03:00,4.8,74,9,50%,0.5
15.08.2024 06:00,9.9,87,1,0%,
15.08.2024 09:00,2.1,44,16,100%,
15.08.2024 12:00,10.7,87,6,70 – 80%,Trace of precipitation
15.08.2024 15:00,12.8,71,6,25%,2.0
15.08.2024 18:00,9.8,42,19,100%,
15.08.2024 21:00,5.5,91,8,25%,
16.08.2024 00:00,13.7,86,1,0%,
16.08.2024 03:00,16.4,74,13,100%,Trace of precipitation
16.08.2024 06:00,1.1,91,16,70 – 80%,
16.08.2024 09:00,26.1,53,0,25%,Trace of precipitation
16.08.2024 12:00,11.0,87,8,0%,2.0
16.08.2024 15:00,12.2,70,19,100%,1.0
16.08.2024 18:00,19.1,70,18,25%,
16.08.2024 21:00,14.3,56,3,25%,
17.08.2024 00:00,21.5,99,7,70 – 80%,7.0
17.08.2024 03:00,14.9,63,12,0%,0.5
17.08.2024 06:00,5.9,91,3,50%,10.0
17.08.2024 09:00,15.6,62,8,25%,
17.08.2024 12:00,0.6,57,8,100%,4.0
17.08.2024 15:00,13.1,89,17,70 – 80%,
17.08.2024 18:00,11.7,93,11,70 – 80%,
17.08.2024 21:00,9.9,53,9,25%,4.0
18.08.2024 00:00,10.7,89,10,25%,
18.08.2024 03:00,-6.8,54,6,25%,Trace of precipitation
18.08.2024 06:00,6.5,54,8,50%,
18.08.2024 09:00,12.9,45,5,25%,
18.08.2024 12:00,13.6,66,18,0%,
18.08.2024 15:00,1.7,54,15,100%,
18.08.2024 18:00,24.7,89,14,25%,
18.08.2024 21:00,3.3,75,6,50%,Trace of precipitation
19.08.2024 00:00,21.7,94,15,100%,Trace of precipitation
19.08.2024 03:00,16.3,47,4,70 – 80%,
19.08.2024 06:00,5.5,54,15,25%,
19.08.2024 09:00,29.8,42,0,100%,4.0
19.08.2024 12:00,0.1,86,18,70 – 80%,7.0
19.08.2024 15:00,21.2,52,4,50%,0.3
19.08.2024 18:00,22.0,80,6,0%,1.0
19.08.2024 21:00,5.3,73,18,25%,
20.08.2024 00:00,25.9,63,4,0%,
20.08.2024 03:00,9.5,79,16,50%,
20.08.2024 06:00,14.9,71,7,100%,
20.08.2024 09:00,14.6,71,0,100%,2.0
20.08.2024 12:00,10.7,69,1,50%,
20.08.2024 15:00,20.1,91,14,50%,1.0
20.08.2024 18:00,19.9,88,19,25%,1.0
20.08.2024 21:00,-5.5,52,17,70 – 80%,0.5
21.08.2024 00:00,25.0,40,10,0%,2.0
21.08.2024 03:00,-4.6,73,9,0%,
21.08.2024 06:00,22.3,54,3,100%,Trace of precipitation
21.08.2024 09:00,23.3,83,4,100%,
21.08.2024 12:00,1.1,53,3,25%,
21.08.2024 15:00,7.9,96,12,50%,5.0
21.08.2024 18:00,0.9,68,12,0%,
21.08.2024 21:00,9.9,73,17,25%,0.3
22.08.2024 00:00,8.9,57,1,100%,11.0
22.08.2024 03:00,19.8,93,15,100%,Trace of precipitation
22.08.2024 06:00,25.1,46,0,0%,
22.08.2024 09:00,26.0,68,18,100%,13.0
22.08.2024 12:00,6.4,94,8,100%,
22.08.2024 15:00,9.9,70,2,70 – 80%,5.0
22.08.2024 18:00,-4.8,64,6,50%,
22.08.2024 21:00,3.9,77,9,100%,0.8
23.08.2024 00:00,21.6,53,0,70 – 80%,
23.08.2024 03:00,28.2,47,9,25%,
23.08.2024 06:00,-0.3,66,8,100%,
23.08.2024 09:00,6.1,93,14,25%,
23.08.2024 12:00,11.7,41,14,100%,3.0
23.08.2024 15:00,14.8,56,2,0%,
23.08.2024 18:00,3.9,76,4,70 – 80%,
23.08.2024 21:00,16.2,53,8,70 – 80%,
24.08.2024 00:00,7.3,64,8,0%,
24.08.2024 03:00,11.9,95,6,50%,
24.08.2024 06:00,17.5,69,11,70 – 80%,0.3
24.08.2024 09:00,12.1,68,8,25%,
24.08.2024 12:00,7.6,59,5,70 – 80%,
24.08.2024 15:00,10.9,60,1,50%,
24.08.2024 18:00,11.1,92,8,25%,
24.08.2024 21:00,8.3,61,16,25%,
25.08.2024 00:00,9.4,74,0,0%,
25.08.2024 03:00,28.0,76,18,100%,0.5
25.08.2024 06:00,17.6,55,5,0%,
25.08.2024 09:00,9.0,89,4,100%,
25.08.2024 12:00,19.0,97,1,0%,
25.08.2024 15:00,8.7,88,8,100%,0.5
25.08.2024 18:00,23.7,82,13,70 – 80%,Trace of precipitation
25.08.2024 21:00,15.7,56,3,25%,
26.08.2024 00:00,10.9,55,3,100%,Trace of precipitation
26.08.2024 03:00,16.5,97,14,70 – 80%,
26.08.2024 06:00,-3.7,94,7,50%,
26.08.2024 09:00,0.7,41,3,0%,
26.08.2024 12:00,0.1,43,15,50%,
26.08.2024 15:00,13.4,60,3,70 – 80%,
26.08.2024 18:00,29.3,78,15,50%,
26.08.2024 21:00,34.3,73,11,50%,
27.08.2024 00:00,18.4,69,15,70 – 80%,
27.08.2024 03:00,17.0,45,18,25%,
27.08.2024 06:00,-6.0,56,7,100%,
27.08.2024 09:00,6.6,78,5,0%,Trace of precipitation
27.08.2024 12:00,4.1,64,9,100%,
27.08.2024 15:00,5.8,44,4,0%,2.0
27.08.2024 18:00,10.3,44,17,100%,7.0
27.08.2024 21:00,7.3,59,9,50%,
28.08.2024 00:00,-7.8,55,9,25%,
28.08.2024 03:00,19.5,90,6,50%,
28.08.2024 06:00,1.3,80,17,25%,
28.08.2024 09:00,14.4,76,0,70 – 80%,
28.08.2024 12:00,32.7,79,6,0%,
28.08.2024 15:00,2.8,48,0,0%,
28.08.2024 18:00,-13.3,44,14,70 – 80%,1.0
28.08.2024 21:00,9.1,81,3,100%,
29.08.2024 00:00,23.0,96,19,70 – 80%,1.0
29.08.2024 03:00,31.6,41,9,70 – 80%,
29.08.2024 06:00,-0.3,48,8,25%,0.8
29.08.2024 09:00,17.0,82,1,70 – 80%,
29.08.2024 12:00,7.3,75,13,0%,
29.08.2024 15:00,10.9,61,15,50%,5.0
29.08.2024 18:00,38.4,61,0,25%,63.0
29.08.2024 21:00,-3.0,61,1,25%,
30.08.2024 00:00,14.5,73,6,100%,
30.08.2024 03:00,16.7,94,9,50%,0.8
30.08.2024 06:00,22.9,68,19,25%,4.0
30.08.2024 09:00,13.0,77,0,70 – 80%,
30.08.2024 12:00,15.1,98,12,25%,
30.08.2024 15:00,8.1,85,0,25%,5.0
30.08.2024 18:00,14.7,72,4,25%,
30.08.2024 21:00,8.6,57,15,100%,7.0
31.08.2024 00:00,18.2,46,14,25%,
31.08.2024 03:00,8.3,40,16,25%,Trace of precipitation
31.08.2024 06:00,15.8,72,15,100%,0.5
31.08.2024 09:00,11.7,40,12,50%,6.0
31.08.2024 12:00,23.3,63,10,0%,
31.08.2024 15:00,11.5,43,16,100%,
31.08.2024 18:00,-5.7,43,16,100%,
31.08.2024 21:00,24.6,57,1,25%,0.5
01.09.2024 00:00,2.9,66,12,25%,0.5
01.09.2024 03:00,5.5,82,13,0%,
01.09.2024 06:00,6.0,98,10,25%,4.0
01.09.2024 09:00,25.7,71,9,70 – 80%,0.3
01.09.2024 12:00,-9.4,72,2,25%,
01.09.2024 15:00,43.4,67,16,25%,
01.09.2024 18:00,22.6,81,14,70 – 80%,0.3
01.09.2024 21:00,14.2,80,8,0%,
02.09.2024 00:00,11.5,94,9,70 – 80%,Trace of precipitation
02.09.2024 03:00,14.9,75,7,100%,
02.09.2024 06:00,17.2,99,12,70 – 80%,Trace of precipitation
02.09.2024 09:00,18.5,45,17,50%,
02.09.2024 12:00,17.6,55,4,100%,
02.09.2024 15:00,12.9,73,5,25%,
02.09.2024 18:00,10.0,62,16,100%,
02.09.2024 21:00,10.5,89,10,0%,
03.09.2024 00:00,10.1,81,19,0%,
03.09.2024 03:00,23.3,63,15,70 – 80%,1.0
03.09.2024 06:00,17.9,95,8,100%,4.0
03.09.2024 09:00,-17.4,88,1,25%,
03.09.2024 12:00,18.6,52,4,0%,2.0
03.09.2024 15:00,13.9,95,0,25%,
03.09.2024 18:00,11.8,57,3,50%,Trace of precipitation
03.09.2024 21:00,8.1,93,3,0%,Trace of precipitation
04.09.2024 00:00,23.2,52,2,70 – 80%,
04.09.2024 03:00,21.5,88,8,50%,2.0
04.09.2024 06:00,4.3,76,11,100%,2.0
04.09.2024 09:00,16.1,82,9,25%,
04.09.2024 12:00,2.3,78,1,0%,15.0
04.09.2024 15:00,-1.8,81,10,50%,11.0
04.09.2024 18:00,5.7,56,9,50%,
04.09.2024 21:00,20.6,54,5,0%,1.0
05.09.2024 00:00,21.5,57,17,100%,3.0
05.09.2024 03:00,17.1,62,1,100%,
05.09.2024 06:00,19.3,93,1,70 – 80%,
05.09.2024 09:00,17.2,90,9,100%,
05.09.2024 12:00,5.6,69,15,70 – 80%,0.5
05.09.2024 15:00,16.3,97,11,50%,2.0
05.09.2024 18:00,20.0,73,0,0%,
05.09.2024 21:00,19.5,97,7,100%,16.0
06.09.2024 00:00,23.9,43,15,70 – 80%,6.0
06.09.2024 03:00,19.1,42,17,50%,9.0
06.09.2024 06:00,15.5,46,12,100%,
06.09.2024 09:00,22.7,95,14,25%,
06.09.2024 12:00,11.7,57,11,50%,Trace of precipitation
06.09.2024 15:00,3.2,81,7,100%,
06.09.2024 18:00,10.4,46,9,50%,5.0
06.09.2024 21:00,4.6,79,13,0%,1.0
07.09.2024 00:00,5.2,45,4,0%,
07.09.2024 03:00,10.6,61,17,0%,0.3
07.09.2024 06:00,4.1,97,18,25%,
07.09.2024 09:00,8.9,40,14,0%,
07.09.2024 12:00,-6.9,43,5,25%,
07.09.2024 15:00,14.1,85,10,0%,
07.09.2024 18:00,12.0,88,10,50%,
07.09.2024 21:00,3.8,91,19,100%,2.0
08.09.2024 00:00,18.6,89,19,100%,10.0
08.09.2024 03:00,21.4,82,17,0%,
08.09.2024 06:00,-4.1,68,17,100%,1.0
08.09.2024 09:00,4.4,60,9,0%,
08.09.2024 12:00,4.3,65,1,0%,
08.09.2024 15:00,2.6,53,8,70 – 80%,3.0
08.09.2024 18:00,20.3,48,13,70 – 80%,Trace of precipitation
08.09.2024 21:00,10.1,98,18,70 – 80%,Trace of precipitation
09.09.2024 00:00,9.4,86,9,25%,
09.09.2024 03:00,-8.0,51,3,70 – 80%,8.0
09.09.2024 06:00,18.4,81,5,0%,10.0
09.09.2024 09:00,-0.4,90,13,50%,4.0
09.09.2024 12:00,12.6,95,3,70 – 80%,
09.09.2024 15:00,14.8,90,14,70 – 80%,
09.09.2024 18:00,25.6,45,15,50%,2.0
09.09.2024 21:00,-1.1,59,6,0%,0.5
10.09.2024 00:00,-18.2,63,16,25%,
10.09.2024 03:00,13.8,66,18,70 – 80%,
10.09.2024 06:00,30.0,77,18,50%,
10.09.2024 09:00,24.4,47,16,0%,
10.09.2024 12:00,14.1,40,5,100%,
10.09.2024 15:00,7.1,93,10,25%,
10.09.2024 18:00,20.1,88,15,50%,
10.09.2024 21:00,2.3,88,7,50%,
11.09.2024 00:00,16.8,63,10,50%,
11.09.2024 03:00,17.1,86,6,70 – 80%,
11.09.2024 06:00,22.6,46,18,100%,
11.09.2024 09:00,39.6,58,9,25%,Trace of precipitation
11.09.2024 12:00,15.9,61,8,0%,
11.09.2024 15:00,6.9,96,3,0%,Trace of precipitation
11.09.2024 18:00,11.7,94,14,100%,
11.09.2024 21:00,-5.7,99,12,50%,Trace of precipitation
12.09.2024 00:00,5.1,74,1,50%,
12.09.2024 03:00,7.9,69,1,50%,
12.09.2024 06:00,6.8,68,15,50%,
12.09.2024 09:00,13.5,61,8,50%,Trace of precipitation
12.09.2024 12:00,3.8,50,12,100%,
12.09.2024 15:00,23.2,59,2,70 – 80%,
12.09.2024 18:00,12.0,68,8,25%,
12.09.2024 21:00,11.9,90,12,50%,6.0
13.09.2024 00:00,8.7,80,1,70 – 80%,
13.09.2024 03:00,13.6,81,7,0%,
13.09.2024 06:00,20.3,73,8,100%,
13.09.2024 09:00,3.3,40,15,70 – 80%,
13.09.2024 12:00,5.4,70,1,50%,2.0
13.09.2024 15:00,9.0,69,5,50%,
13.09.2024 18:00,-1.5,87,7,50%,
13.09.2024 21:00,3.8,57,4,70 – 80%,Trace of precipitation
14.09.2024 00:00,7.2,94,8,50%,0.3
14.09.2024 03:00,20.7,97,0,70 – 80%,
14.09.2024 06:00,14.6,56,8,50%,Trace of precipitation
14.09.2024 09:00,13.9,77,9,0%,
14.09.2024 12:00,20.5,53,3,0%,
14.09.2024 15:00,10.6,62,2,25%,12.0
14.09.2024 18:00,15.9,64,9,50%,2.0
14.09.2024 21:00,11.0,54,14,50%,
15.09.2024 00:00,14.7,85,10,70 – 80%,
15.09.2024 03:00,6.2,95,13,70 – 80%,
15.09.2024 06:00,-12.4,61,5,50%,
15.09.2024 09:00,10.7,42,11,25%,
15.09.2024 12:00,26.2,95,12,50%,
15.09.2024 15:00,21.3,94,16,70 – 80%,1.0
15.09.2024 18:00,21.7,58,15,50%,5.0
15.09.2024 21:00,24.4,96,2,70 – 80%,
16.09.2024 00:00,12.9,83,1,50%,
16.09.2024 03:00,14.0,73,10,100%,
16.09.2024 06:00,5.8,74,8,70 – 80%,
16.09.2024 09:00,8.8,89,2,25%,
16.09.2024 12:00,18.2,40,17,100%,3.0
16.09.2024 15:00,24.0,91,19,50%,
16.09.2024 18:00,10.6,60,14,70 – 80%,0.5
16.09.2024 21:00,7.5,68,13,100%,Trace of precipitation
17.09.2024 00:00,12.0,45,1,25%,
17.09.2024 03:00,18.0,76,16,70 – 80%,
17.09.2024 06:00,-2.4,40,7,100%,Trace of precipitation
17.09.2024 09:00,-11.0,90,9,100%,0.5
17.09.2024 12:00,6.5,40,17,100%,8.0
17.09.2024 15:00,-0.2,66,18,0%,
17.09.2024 18:00,6.9,60,7,50%,
17.09.2024 21:00,10.5,92,7,70 – 80%,
18.09.2024 00:00,7.5,55,2,70 – 80%,Trace of precipitation
18.09.2024 03:00,26.5,83,2,70 – 80%,1.0
18.09.2024 06:00,15.3,98,11,100%,6.0
18.09.2024 09:00,15.0,93,16,50%,
18.09.2024 12:00,18.2,79,3,25%,0.3
18.09.2024 15:00,0.6,65,16,70 – 80%,
18.09.2024 18:00,22.4,55,13,50%,
18.09.2024 21:00,11.2,67,18,50%,
19.09.2024 00:00,18.7,40,8,0%,7.0
19.09.2024 03:00,1.3,75,11,70 – 80%,0.5
19.09.2024 06:00,-3.5,49,4,100%,
19.09.2024 09:00,20.2,82,10,50%,0.3
19.09.2024 12:00,15.8,56,19,50%,
19.09.2024 15:00,3.0,96,2,25%,
19.09.2024 18:00,3.3,98,14,0%,
19.09.2024 21:00,23.3,62,13,50%,
20.09.2024 00:00,0.1,46,10,50%,
20.09.2024 03:00,28.4,83,19,100%,
20.09.2024 06:00,3.0,92,7,100%,Trace of precipitation
20.09.2024 09:00,18.4,46,3,25%,
20.09.2024 12:00,8.7,83,11,25%,0.8
20.09.2024 15:00,18.0,54,7,25%,
20.09.2024 18:00,6.6,73,5,100%,Trace of precipitation
20.09.2024 21:00,10.4,85,14,100%,15.0
21.09.2024 00:00,12.4,84,11,0%,14.0
21.09.2024 03:00,2.0,43,15,70 – 80%,
21.09.2024 06:00,19.4,53,15,70 – 80%,7.0
21.09.2024 09:00,6.9,53,19,0%,
21.09.2024 12:00,9.7,55,19,70 – 80%,1.0
21.09.2024 15:00,2.1,46,3,100%,
21.09.2024 18:00,-13.6,71,10,70 – 80%,
21.09.2024 21:00,10.1,58,12,100%,
22.09.2024 00:00,36.1,41,8,0%,0.5
22.09.2024 03:00,19.8,49,3,25%,
22.09.2024 06:00,11.8,89,11,0%,2.0
22.09.2024 09:00,9.4,56,8,70 – 80%,0.3
22.09.2024 12:00,12.2,76,12,100%,0.8
22.09.2024 15:00,17.5,51,15,70 – 80%,
22.09.2024 18:00,0.2,45,5,70 – 80%,2.0
22.09.2024 21:00,23.1,61,9,25%,
23.09.2024 00:00,19.2,71,12,70 – 80%,
23.09.2024 03:00,19.2,80,6,25%,24.0
23.09.2024 06:00,16.4,59,18,100%,12.0
23.09.2024 09:00,12.2,40,18,100%,Trace of precipitation
23.09.2024 12:00,18.7,93,16,25%,
23.09.2024 15:00,17.9,86,12,0%,
23.09.2024 18:00,8.5,92,12,100%,
23.09.2024 21:00,6.3,97,1,0%,
24.09.2024 00:00,13.0,45,9,100%,
24.09.2024 03:00,27.5,58,12,100%,
24.09.2024 06:00,-0.4,57,8,50%,0.5
24.09.2024 09:00,-2.7,45,0,70 – 80%,0.3
24.09.2024 12:00,13.6,84,13,70 – 80%,0.5
24.09.2024 15:00,12.5,72,15,0%,5.0
24.09.2024 18:00,13.7,62,19,70 – 80%,
24.09.2024 21:00,14.4,62,14,0%,
25.09.2024 00:00,9.8,65,0,100%,4.0
25.09.2024 03:00,26.9,52,16,50%,
25.09.2024 06:00,-4.0,46,12,50%,
25.09.2024 09:00,3.7,54,14,100%,
25.09.2024 12:00,11.0,83,15,25%,
25.09.2024 15:00,-4.4,66,15,25%,Trace of precipitation
25.09.2024 18:00,10.2,65,1,70 – 80%,2.0
25.09.2024 21:00,28.6,72,16,0%,0.3
26.09.2024 00:00,12.2,54,10,50%,
26.09.2024 03:00,14.3,75,7,70 – 80%,
26.09.2024 06:00,-0.6,84,19,100%,7.0
26.09.2024 09:00,5.8,94,2,50%,
26.09.2024 12:00,8.2,66,11,0%,
26.09.2024 15:00,8.8,96,19,0%,Trace of precipitation
26.09.2024 18:00,24.8,44,15,25%,3.0
26.09.2024 21:00,17.6,41,13,70 – 80%,13.0
27.09.2024 00:00,0.9,94,15,100%,
27.09.2024 03:00,14.5,97,16,50%,
27.09.2024 06:00,17.0,72,10,0%,0.5
27.09.2024 09:00,23.4,55,16,50%,
27.09.2024 12:00,27.8,62,18,100%,Trace of precipitation
27.09.2024 15:00,1.8,77,0,50%,
27.09.2024 18:00,3.9,94,11,70 – 80%,16.0
27.09.2024 21:00,-0.6,55,14,25%,1.0
28.09.2024 00:00,9.7,53,17,50%,
28.09.2024 03:00,16.7,68,13,25%,
28.09.2024 06:00,21.9,65,0,100%,1.0
28.09.2024 09:00,11.2,74,12,25%,Trace of precipitation
28.09.2024 12:00,8.8,54,14,50%,
28.09.2024 15:00,13.5,42,6,50%,10.0
28.09.2024 18:00,3.6,62,14,0%,
28.09.2024 21:00,32.9,68,19,50%,
29.09.2024 00:00,-4.1,73,9,25%,
29.09.2024 03:00,13.8,72,13,0%,0.5
29.09.2024 06:00,32.2,80,5,50%,
29.09.2024 09:00,12.1,80,13,50%,
29.09.2024 12:00,10.1,62,11,100%,2.0
29.09.2024 15:00,8.4,46,10,0%,
29.09.2024 18:00,10.2,42,19,100%,
29.09.2024 21:00,25.7,97,18,100%,
